simulation,position,driver_id,driver_name,team,total_time,gap_to_leader,pit_stops,fastest_lap,status,dnf_reason,strategy
72,18,HUL,HUL,Haas F1 Team,7116.381,174.052,5,99.143,finished,,"soft,hard,medium"
72,19,RIC,RIC,RB,1799.652,0.000,1,100.774,dnf,brake failure,"medium,hard"
72,20,BOT,BOT,Kick Sauber,3007.040,0.000,2,100.681,dnf,electrical failure,"soft,hard,medium"
73,1,VER,VER,Red Bull Racing,7030.920,0.000,4,97.410,finished,,"soft,hard,medium"
73,2,PER,PER,Red Bull Racing,7037.579,6.659,4,97.857,finished,,"soft,hard,medium"
73,3,SAI,SAI,Ferrari,7093.774,62.854,4,98.196,finished,,"soft,hard,medium"
73,4,LEC,LEC,Ferrari,7128.815,97.895,5,98.394,finished,,"soft,hard,medium"
73,5,SAR,SAR,Williams,7153.354,122.434,3,99.616,finished,,"soft,hard,medium"
73,6,NOR,NOR,McLaren,7162.458,131.538,4,99.360,finished,,"soft,hard,medium"
73,7,OCO,OCO,Alpine,7170.824,139.904,4,99.675,finished,,"soft,hard,medium"
73,8,RUS,RUS,Mercedes,7173.005,142.085,4,99.087,finished,,"soft,hard,medium"
73,9,PIA,PIA,McLaren,7175.202,144.282,4,99.212,finished,,"soft,hard,medium"
73,10,MAG,MAG,Haas F1 Team,7177.431,146.511,4,99.377,finished,,"soft,hard,medium"
73,11,HUL,HUL,Haas F1 Team,7177.734,146.814,4,99.608,finished,,"soft,hard,medium"
73,12,TSU,TSU,RB,7178.949,148.029,4,99.704,finished,,"soft,hard,medium"
73,13,ALO,ALO,Aston Martin,7180.531,149.611,4,99.791,finished,,"soft,hard,medium"
73,14,HAM,HAM,Mercedes,7180.610,149.690,4,99.315,finished,,"soft,hard,medium"
73,15,STR,STR,Aston Martin,7180.693,149.773,4,99.823,finished,,"soft,hard,medium"
73,16,BOT,BOT,Kick Sauber,7182.239,151.319,4,99.600,finished,,"soft,hard,medium"
73,17,ZHO,ZHO,Kick Sauber,7185.025,154.105,4,99.921,finished,,"soft,hard,medium"
73,18,ALB,ALB,Williams,7194.155,163.235,5,99.588,finished,,"soft,hard,medium"
73,19,RIC,RIC,RB,7200.070,169.150,5,99.062,finished,,"soft,hard,medium"
73,20,GAS,GAS,Alpine,804.968,0.000,0,100.402,dnf,brake failure,soft
74,1,VER,VER,Red Bull Racing,6780.948,0.000,4,98.369,finished,,"soft,hard,medium"
74,2,PER,PER,Red Bull Racing,6790.378,9.430,4,98.558,finished,,"soft,hard,medium"
74,3,LEC,LEC,Ferrari,6857.135,76.187,4,99.301,finished,,"soft,hard,medium"
74,4,SAI,SAI,Ferrari,6859.507,78.559,5,99.495,finished,,"soft,hard,medium"
74,5,HAM,HAM,Mercedes,6906.581,125.633,4,100.423,finished,,"soft,hard,medium"
74,6,RUS,RUS,Mercedes,6906.873,125.926,4,100.547,finished,,"soft,hard,medium"
74,7,MAG,MAG,Haas F1 Team,6919.415,138.468,4,100.337,finished,,"soft,hard,medium"
74,8,OCO,OCO,Alpine,6928.284,147.336,4,100.744,finished,,"soft,hard,medium"
74,9,TSU,TSU,RB,6930.141,149.193,4,100.848,finished,,"soft,hard,medium"
74,10,GAS,GAS,Alpine,6930.739,149.791,4,100.423,finished,,"soft,hard,medium"
74,11,STR,STR,Aston Martin,6930.906,149.958,4,100.760,finished,,"soft,hard,medium"
74,12,ALO,ALO,Aston Martin,6933.939,152.991,4,100.672,finished,,"soft,hard,medium"
74,13,NOR,NOR,McLaren,6935.565,154.617,5,100.310,finished,,"soft,hard,medium"
74,14,PIA,PIA,McLaren,6949.271,168.323,5,100.427,finished,,"soft,hard,medium"
74,15,ZHO,ZHO,Kick Sauber,6950.635,169.687,5,100.637,finished,,"soft,hard,medium"
74,16,RIC,RIC,RB,6953.330,172.383,5,100.651,finished,,"soft,hard,medium"
74,17,ALB,ALB,Williams,1540.073,0.000,1,100.488,dnf,brake failure,"medium,hard"
74,18,HUL,HUL,Haas F1 Team,2028.781,0.000,1,100.308,dnf,hydraulics failure,"medium,hard"
74,19,SAR,SAR,Williams,4308.374,0.000,3,100.019,dnf,brake failure,"soft,hard,medium"
74,20,BOT,BOT,Kick Sauber,5556.740,0.000,3,100.570,dnf,hydraulics failure,"soft,hard,medium"
75,1,VER,VER,Red Bull Racing,7175.639,0.000,5,97.108,finished,,"soft,hard,medium"
75,2,PER,PER,Red Bull Racing,7187.735,12.095,5,97.066,finished,,"soft,hard,medium"
75,3,SAI,SAI,Ferrari,7243.666,68.027,5,98.125,finished,,"soft,hard,medium"
75,4,LEC,LEC,Ferrari,7251.213,75.573,5,97.870,finished,,"soft,hard,medium"
75,5,ALO,ALO,Aston Martin,7292.331,116.691,4,99.130,finished,,"soft,hard,medium"
75,6,RIC,RIC,RB,7293.581,117.942,4,99.089,finished,,"soft,hard,medium"
75,7,SAR,SAR,Williams,7304.091,128.452,4,99.126,finished,,"soft,hard,medium"
75,8,PIA,PIA,McLaren,7306.148,130.509,5,98.927,finished,,"soft,hard,medium"
75,9,NOR,NOR,McLaren,7310.170,134.531,5,99.208,finished,,"soft,hard,medium"
75,10,GAS,GAS,Alpine,7311.202,135.563,5,98.805,finished,,"soft,hard,medium"
75,11,STR,STR,Aston Martin,7314.955,139.315,5,99.114,finished,,"soft,hard,medium"
75,12,RUS,RUS,Mercedes,7316.348,140.708,5,98.843,finished,,"soft,hard,medium"
75,13,BOT,BOT,Kick Sauber,7318.920,143.281,5,99.202,finished,,"soft,hard,medium"
75,14,ZHO,ZHO,Kick Sauber,7322.481,146.842,5,99.101,finished,,"soft,hard,medium"
75,15,ALB,ALB,Williams,7324.825,149.185,5,98.977,finished,,"soft,hard,medium"
75,16,HAM,HAM,Mercedes,7326.875,151.236,5,98.910,finished,,"soft,hard,medium"
75,17,OCO,OCO,Alpine,7329.011,153.371,5,98.704,finished,,"soft,hard,medium"
75,18,MAG,MAG,Haas F1 Team,7330.012,154.372,5,99.539,finished,,"soft,hard,medium"
75,19,HUL,HUL,Haas F1 Team,101.984,0.000,0,101.984,dnf,hydraulics failure,soft
75,20,TSU,TSU,RB,1991.640,0.000,1,101.405,dnf,engine failure,"medium,hard"
76,1,PER,PER,Red Bull Racing,6931.644,0.000,4,97.262,finished,,"soft,hard,medium"
76,2,VER,VER,Red Bull Racing,6945.108,13.464,5,96.878,finished,,"soft,hard,medium"
76,3,SAI,SAI,Ferrari,6986.293,54.649,4,97.558,finished,,"soft,hard,medium"
76,4,LEC,LEC,Ferrari,6996.733,65.089,4,98.140,finished,,"soft,hard,medium"
76,5,HAM,HAM,Mercedes,7044.822,113.178,4,98.622,finished,,"soft,hard,medium"
76,6,OCO,OCO,Alpine,7053.323,121.679,4,98.674,finished,,"soft,hard,medium"
76,7,BOT,BOT,Kick Sauber,7059.603,127.959,4,99.257,finished,,"soft,hard,medium"
76,8,MAG,MAG,Haas F1 Team,7061.085,129.441,4,98.739,finished,,"soft,hard,medium"
76,9,ALO,ALO,Aston Martin,7064.424,132.780,4,98.855,finished,,"soft,hard,medium"
76,10,TSU,TSU,RB,7065.998,134.354,4,98.960,finished,,"soft,hard,medium"
76,11,SAR,SAR,Williams,7066.816,135.172,4,99.459,finished,,"soft,hard,medium"
76,12,NOR,NOR,McLaren,7066.990,135.346,4,98.923,finished,,"soft,hard,medium"
76,13,RIC,RIC,RB,7066.994,135.349,4,99.092,finished,,"soft,hard,medium"
76,14,RUS,RUS,Mercedes,7067.771,136.127,4,98.977,finished,,"soft,hard,medium"
76,15,PIA,PIA,McLaren,7068.648,137.004,4,99.031,finished,,"soft,hard,medium"
76,16,STR,STR,Aston Martin,7084.651,153.007,5,98.889,finished,,"soft,hard,medium"
76,17,GAS,GAS,Alpine,241.535,0.000,0,100.390,dnf,electrical failure,soft
76,18,ZHO,ZHO,Kick Sauber,2162.329,0.000,1,100.748,dnf,gearbox failure,"medium,hard"
76,19,ALB,ALB,Williams,2323.979,0.000,2,100.696,dnf,hydraulics failure,"soft,hard,medium"
76,20,HUL,HUL,Haas F1 Team,6962.191,0.000,5,98.879,dnf,gearbox failure,"soft,hard,medium"
77,1,PER,PER,Red Bull Racing,7177.341,0.000,4,97.559,finished,,"soft,hard,medium"
77,2,VER,VER,Red Bull Racing,7181.294,3.953,5,97.385,finished,,"soft,hard,medium"
77,3,SAI,SAI,Ferrari,7249.412,72.071,5,98.166,finished,,"soft,hard,medium"
77,4,LEC,LEC,Ferrari,7263.764,86.423,5,98.066,finished,,"soft,hard,medium"
77,5,STR,STR,Aston Martin,7301.408,124.067,4,98.992,finished,,"soft,hard,medium"
77,6,GAS,GAS,Alpine,7308.440,131.099,4,99.349,finished,,"soft,hard,medium"
77,7,NOR,NOR,McLaren,7317.415,140.074,4,98.480,finished,,"soft,hard,medium"
77,8,SAR,SAR,Williams,7324.281,146.940,5,99.080,finished,,"soft,hard,medium"
77,9,RIC,RIC,RB,7328.371,151.030,5,99.356,finished,,"soft,hard,medium"
77,10,OCO,OCO,Alpine,7329.774,152.433,5,98.917,finished,,"soft,hard,medium"
77,11,PIA,PIA,McLaren,7333.521,156.179,5,99.226,finished,,"soft,hard,medium"
77,12,RUS,RUS,Mercedes,7336.345,159.004,5,99.146,finished,,"soft,hard,medium"
77,13,HAM,HAM,Mercedes,7336.997,159.656,5,99.201,finished,,"soft,hard,medium"
77,14,TSU,TSU,RB,7337.442,160.101,5,99.220,finished,,"soft,hard,medium"
77,15,ALO,ALO,Aston Martin,7339.067,161.726,5,99.378,finished,,"soft,hard,medium"
77,16,HUL,HUL,Haas F1 Team,7342.216,164.875,5,99.166,finished,,"soft,hard,medium"
77,17,ZHO,ZHO,Kick Sauber,2348.221,0.000,1,100.359,dnf,brake failure,"medium,hard"
77,18,BOT,BOT,Kick Sauber,3841.165,0.000,3,100.030,dnf,gearbox failure,"soft,hard,medium"
77,19,ALB,ALB,Williams,4915.058,0.000,3,99.670,dnf,electrical failure,"soft,hard,medium"
77,20,MAG,MAG,Haas F1 Team,7057.011,0.000,5,98.987,dnf,gearbox failure,"soft,hard,medium"
78,1,VER,VER,Red Bull Racing,6940.930,0.000,5,96.642,finished,,"soft,hard,medium"
78,2,PER,PER,Red Bull Racing,6953.187,12.256,5,96.363,finished,,"soft,hard,medium"
78,3,SAI,SAI,Ferrari,7001.037,60.107,4,98.171,finished,,"soft,hard,medium"
78,4,LEC,LEC,Ferrari,7029.586,88.656,5,97.867,finished,,"soft,hard,medium"
78,5,STR,STR,Aston Martin,7052.045,111.114,4,98.893,finished,,"soft,hard,medium"
78,6,BOT,BOT,Kick Sauber,7068.163,127.232,4,98.877,finished,,"soft,hard,medium"
78,7,OCO,OCO,Alpine,7077.942,137.012,5,98.534,finished,,"soft,hard,medium"
78,8,PIA,PIA,McLaren,7081.827,140.896,5,99.218,finished,,"soft,hard,medium"
78,9,HUL,HUL,Haas F1 Team,7083.399,142.468,5,98.526,finished,,"soft,hard,medium"
78,10,ZHO,ZHO,Kick Sauber,7084.806,143.876,5,98.450,finished,,"soft,hard,medium"
78,11,ALO,ALO,Aston Martin,7087.622,146.691,5,99.045,finished,,"soft,hard,medium"
78,12,TSU,TSU,RB,7089.360,148.429,5,98.988,finished,,"soft,hard,medium"
78,13,SAR,SAR,Williams,7090.096,149.166,5,99.079,finished,,"soft,hard,medium"
78,14,NOR,NOR,McLaren,7090.285,149.355,5,99.318,finished,,"soft,hard,medium"
78,15,HAM,HAM,Mercedes,7090.683,149.752,5,99.129,finished,,"soft,hard,medium"
78,16,MAG,MAG,Haas F1 Team,7092.046,151.116,5,98.780,finished,,"soft,hard,medium"
78,17,ALB,ALB,Williams,7094.490,153.560,5,98.944,finished,,"soft,hard,medium"
78,18,RIC,RIC,RB,7095.725,154.795,5,98.976,finished,,"soft,hard,medium"
78,19,GAS,GAS,Alpine,7096.092,155.162,5,99.371,finished,,"soft,hard,medium"
78,20,RUS,RUS,Mercedes,7096.190,155.260,5,99.314,finished,,"soft,hard,medium"
79,1,VER,VER,Red Bull Racing,6938.972,0.000,5,97.722,finished,,"soft,hard,medium"
79,2,PER,PER,Red Bull Racing,6959.442,20.470,5,97.829,finished,,"soft,hard,medium"
79,3,SAI,SAI,Ferrari,7012.351,73.379,5,98.775,finished,,"soft,hard,medium"
79,4,LEC,LEC,Ferrari,7033.876,94.904,5,98.818,finished,,"soft,hard,medium"
79,5,PIA,PIA,McLaren,7063.783,124.811,4,99.109,finished,,"soft,hard,medium"
79,6,SAR,SAR,Williams,7064.563,125.591,4,99.320,finished,,"soft,hard,medium"
79,7,HUL,HUL,Haas F1 Team,7067.374,128.402,4,99.416,finished,,"soft,hard,medium"
79,8,STR,STR,Aston Martin,7075.137,136.165,4,99.614,finished,,"soft,hard,medium"
79,9,NOR,NOR,McLaren,7078.604,139.632,5,99.355,finished,,"soft,hard,medium"
79,10,GAS,GAS,Alpine,7080.586,141.614,5,99.380,finished,,"soft,hard,medium"
79,11,RIC,RIC,RB,7083.589,144.618,5,99.243,finished,,"soft,hard,medium"
79,12,HAM,HAM,Mercedes,7084.065,145.093,5,99.482,finished,,"soft,hard,medium"
79,13,TSU,TSU,RB,7089.839,150.867,5,99.343,finished,,"soft,hard,medium"
79,14,ALB,ALB,Williams,7091.706,152.734,5,99.495,finished,,"soft,hard,medium"
79,15,OCO,OCO,Alpine,7092.598,153.626,5,99.433,finished,,"soft,hard,medium"
79,16,MAG,MAG,Haas F1 Team,7093.724,154.752,5,99.496,finished,,"soft,hard,medium"
79,17,BOT,BOT,Kick Sauber,7094.823,155.851,5,99.300,finished,,"soft,hard,medium"
79,18,RUS,RUS,Mercedes,7099.417,160.445,5,99.516,finished,,"soft,hard,medium"
79,19,ALO,ALO,Aston Martin,7103.621,164.649,5,99.832,finished,,"soft,hard,medium"
79,20,ZHO,ZHO,Kick Sauber,2663.071,0.000,2,99.729,dnf,engine failure,"soft,hard,medium"
80,1,VER,VER,Red Bull Racing,7325.335,0.000,4,98.604,finished,,"soft,hard,medium"
80,2,PER,PER,Red Bull Racing,7334.321,8.986,4,98.686,finished,,"soft,hard,medium"
80,3,SAI,SAI,Ferrari,7402.164,76.829,4,99.909,finished,,"soft,hard,medium"
80,4,LEC,LEC,Ferrari,7402.326,76.991,4,100.018,finished,,"soft,hard,medium"
80,5,HAM,HAM,Mercedes,7454.782,129.447,4,100.897,finished,,"soft,hard,medium"
80,6,PIA,PIA,McLaren,7466.753,141.418,4,101.323,finished,,"soft,hard,medium"
80,7,TSU,TSU,RB,7470.693,145.358,4,101.097,finished,,"soft,hard,medium"
80,8,GAS,GAS,Alpine,7472.464,147.129,4,100.811,finished,,"soft,hard,medium"
80,9,RUS,RUS,Mercedes,7473.740,148.405,4,101.299,finished,,"soft,hard,medium"
80,10,STR,STR,Aston Martin,7475.961,150.626,4,100.513,finished,,"soft,hard,medium"
80,11,HUL,HUL,Haas F1 Team,7479.907,154.572,4,101.146,finished,,"soft,hard,medium"
80,12,OCO,OCO,Alpine,7480.766,155.431,4,100.870,finished,,"soft,hard,medium"
80,13,BOT,BOT,Kick Sauber,7480.799,155.464,4,101.161,finished,,"soft,hard,medium"
80,14,NOR,NOR,McLaren,7481.526,156.191,4,100.861,finished,,"soft,hard,medium"
80,15,ALO,ALO,Aston Martin,7483.800,158.465,4,100.979,finished,,"soft,hard,medium"
80,16,SAR,SAR,Williams,7486.805,161.470,4,100.540,finished,,"soft,hard,medium"
80,17,ZHO,ZHO,Kick Sauber,207.084,0.000,0,101.418,dnf,hydraulics failure,soft
80,18,RIC,RIC,RB,3165.411,0.000,2,101.561,dnf,engine failure,"soft,hard,medium"
80,19,ALB,ALB,Williams,4132.738,0.000,2,100.571,dnf,engine failure,"soft,hard,medium"
80,20,MAG,MAG,Haas F1 Team,4473.056,0.000,2,101.005,dnf,electrical failure,"soft,hard,medium"
81,1,VER,VER,Red Bull Racing,7242.674,0.000,4,97.001,finished,,"soft,hard,medium"
81,2,PER,PER,Red Bull Racing,7261.643,18.969,4,97.247,finished,,"soft,hard,medium"
81,3,LEC,LEC,Ferrari,7323.052,80.378,4,98.453,finished,,"soft,hard,medium"
81,4,SAI,SAI,Ferrari,7335.320,92.646,5,97.579,finished,,"soft,hard,medium"
81,5,OCO,OCO,Alpine,7377.533,134.859,4,98.822,finished,,"soft,hard,medium"
81,6,MAG,MAG,Haas F1 Team,7387.772,145.098,4,99.039,finished,,"soft,hard,medium"
81,7,STR,STR,Aston Martin,7389.712,147.038,4,99.226,finished,,"soft,hard,medium"
81,8,ALB,ALB,Williams,7391.617,148.943,4,98.769,finished,,"soft,hard,medium"
81,9,RIC,RIC,RB,7394.064,151.389,4,98.942,finished,,"soft,hard,medium"
81,10,NOR,NOR,McLaren,7394.970,152.295,4,99.257,finished,,"soft,hard,medium"
81,11,HAM,HAM,Mercedes,7395.176,152.502,4,99.288,finished,,"soft,hard,medium"
81,12,GAS,GAS,Alpine,7395.911,153.237,4,98.968,finished,,"soft,hard,medium"
81,13,RUS,RUS,Mercedes,7396.523,153.849,4,99.034,finished,,"soft,hard,medium"
81,14,TSU,TSU,RB,7397.065,154.390,4,99.034,finished,,"soft,hard,medium"
81,15,PIA,PIA,McLaren,7398.106,155.432,4,98.852,finished,,"soft,hard,medium"
81,16,ALO,ALO,Aston Martin,7416.225,173.551,5,98.688,finished,,"soft,hard,medium"
81,17,HUL,HUL,Haas F1 Team,7424.118,181.443,5,98.662,finished,,"soft,hard,medium"
81,18,SAR,SAR,Williams,7424.363,181.688,5,99.100,finished,,"soft,hard,medium"
81,19,ZHO,ZHO,Kick Sauber,5233.749,0.000,3,100.373,dnf,electrical failure,"soft,hard,medium"
81,20,BOT,BOT,Kick Sauber,6581.612,0.000,4,99.617,dnf,gearbox failure,"soft,hard,medium"
82,1,VER,VER,Red Bull Racing,7341.352,0.000,4,98.504,finished,,"soft,hard,medium"
82,2,PER,PER,Red Bull Racing,7353.802,12.450,4,98.933,finished,,"soft,hard,medium"
82,3,SAI,SAI,Ferrari,7418.088,76.736,4,99.408,finished,,"soft,hard,medium"
82,4,LEC,LEC,Ferrari,7426.672,85.320,4,99.597,finished,,"soft,hard,medium"
82,5,PIA,PIA,McLaren,7482.619,141.267,4,100.095,finished,,"soft,hard,medium"
82,6,BOT,BOT,Kick Sauber,7487.422,146.070,4,100.445,finished,,"soft,hard,medium"
82,7,ALO,ALO,Aston Martin,7497.671,156.319,4,100.682,finished,,"soft,hard,medium"
82,8,HAM,HAM,Mercedes,7498.311,156.959,4,100.172,finished,,"soft,hard,medium"
82,9,ZHO,ZHO,Kick Sauber,7499.168,157.816,4,100.481,finished,,"soft,hard,medium"
82,10,ALB,ALB,Williams,7503.565,162.213,4,100.588,finished,,"soft,hard,medium"
82,11,TSU,TSU,RB,7505.907,164.555,4,100.246,finished,,"soft,hard,medium"
82,12,NOR,NOR,McLaren,7507.344,165.992,4,100.238,finished,,"soft,hard,medium"
82,13,RUS,RUS,Mercedes,7510.208,168.856,5,99.909,finished,,"soft,hard,medium"
82,14,HUL,HUL,Haas F1 Team,7516.536,175.184,4,100.588,finished,,"soft,hard,medium"
82,15,SAR,SAR,Williams,7520.558,179.206,4,100.567,finished,,"soft,hard,medium"
82,16,STR,STR,Aston Martin,7527.608,186.256,5,100.187,finished,,"soft,hard,medium"
82,17,RIC,RIC,RB,7529.520,188.168,5,100.810,finished,,"soft,hard,medium"
82,18,GAS,GAS,Alpine,7537.733,196.381,5,100.589,finished,,"soft,hard,medium"
82,19,OCO,OCO,Alpine,384.182,0.000,0,100.918,dnf,electrical failure,soft
82,20,MAG,MAG,Haas F1 Team,6410.785,0.000,4,100.243,dnf,electrical failure,"soft,hard,medium"
83,1,VER,VER,Red Bull Racing,7108.315,0.000,4,98.192,finished,,"soft,hard,medium"
83,2,PER,PER,Red Bull Racing,7153.828,45.513,5,98.461,finished,,"soft,hard,medium"
83,3,SAI,SAI,Ferrari,7205.209,96.893,5,98.988,finished,,"soft,hard,medium"
83,4,LEC,LEC,Ferrari,7211.623,103.307,5,99.451,finished,,"soft,hard,medium"
83,5,BOT,BOT,Kick Sauber,7260.285,151.970,5,99.877,finished,,"soft,hard,medium"
83,6,MAG,MAG,Haas F1 Team,7262.491,154.176,4,99.929,finished,,"soft,hard,medium"
83,7,PIA,PIA,McLaren,7262.830,154.514,4,99.944,finished,,"soft,hard,medium"
83,8,ZHO,ZHO,Kick Sauber,7263.000,154.685,4,100.043,finished,,"soft,hard,medium"
83,9,RIC,RIC,RB,7263.272,154.957,4,100.380,finished,,"soft,hard,medium"
83,10,ALO,ALO,Aston Martin,7263.618,155.303,4,100.251,finished,,"soft,hard,medium"
83,11,NOR,NOR,McLaren,7264.363,156.047,4,99.893,finished,,"soft,hard,medium"
83,12,HAM,HAM,Mercedes,7270.462,162.147,5,99.958,finished,,"soft,hard,medium"
83,13,SAR,SAR,Williams,7273.075,164.760,5,100.076,finished,,"soft,hard,medium"
83,14,STR,STR,Aston Martin,7274.726,166.410,5,100.300,finished,,"soft,hard,medium"
83,15,RUS,RUS,Mercedes,7276.227,167.911,5,100.590,finished,,"soft,hard,medium"
83,16,ALB,ALB,Williams,7278.307,169.992,5,99.902,finished,,"soft,hard,medium"
83,17,TSU,TSU,RB,7281.360,173.044,5,100.023,finished,,"soft,hard,medium"
83,18,GAS,GAS,Alpine,7289.494,181.178,5,99.895,finished,,"soft,hard,medium"
83,19,HUL,HUL,Haas F1 Team,200.899,0.000,0,100.282,dnf,brake failure,soft
83,20,OCO,OCO,Alpine,3488.596,0.000,2,100.885,dnf,brake failure,"soft,hard,medium"
84,1,VER,VER,Red Bull Racing,6784.752,0.000,4,97.215,finished,,"soft,hard,medium"
84,2,PER,PER,Red Bull Racing,6795.803,11.051,4,97.352,finished,,"soft,hard,medium"
84,3,SAI,SAI,Ferrari,6859.577,74.825,4,98.014,finished,,"soft,hard,medium"
84,4,LEC,LEC,Ferrari,6880.399,95.647,5,98.298,finished,,"soft,hard,medium"
84,5,NOR,NOR,McLaren,6905.788,121.036,4,98.970,finished,,"soft,hard,medium"
84,6,ALO,ALO,Aston Martin,6919.564,134.812,4,98.966,finished,,"soft,hard,medium"
84,7,RUS,RUS,Mercedes,6925.855,141.103,4,99.148,finished,,"soft,hard,medium"
84,8,SAR,SAR,Williams,6928.933,144.181,4,98.917,finished,,"soft,hard,medium"
84,9,ALB,ALB,Williams,6929.268,144.516,4,98.938,finished,,"soft,hard,medium"
84,10,TSU,TSU,RB,6930.060,145.308,4,99.165,finished,,"soft,hard,medium"
84,11,STR,STR,Aston Martin,6932.037,147.285,4,98.880,finished,,"soft,hard,medium"
84,12,PIA,PIA,McLaren,6932.324,147.572,4,99.099,finished,,"soft,hard,medium"
84,13,HUL,HUL,Haas F1 Team,6936.668,151.917,4,99.211,finished,,"soft,hard,medium"
84,14,ZHO,ZHO,Kick Sauber,6937.449,152.698,4,99.126,finished,,"soft,hard,medium"
84,15,BOT,BOT,Kick Sauber,6938.026,153.274,4,99.411,finished,,"soft,hard,medium"
84,16,HAM,HAM,Mercedes,6949.214,164.462,5,98.659,finished,,"soft,hard,medium"
84,17,RIC,RIC,RB,6958.835,174.083,5,99.429,finished,,"soft,hard,medium"
84,18,MAG,MAG,Haas F1 Team,959.410,0.000,0,101.725,dnf,crash,soft
84,19,GAS,GAS,Alpine,3467.367,0.000,2,100.042,dnf,gearbox failure,"soft,hard,medium"
84,20,OCO,OCO,Alpine,6189.811,0.000,4,98.971,dnf,electrical failure,"soft,hard,medium"
85,1,PER,PER,Red Bull Racing,6628.504,0.000,3,97.017,finished,,"soft,hard,medium"
85,2,VER,VER,Red Bull Racing,6644.508,16.004,4,96.975,finished,,"soft,hard,medium"
85,3,SAI,SAI,Ferrari,6715.495,86.991,4,98.005,finished,,"soft,hard,medium"
85,4,LEC,LEC,Ferrari,6726.493,97.989,4,98.122,finished,,"soft,hard,medium"
85,5,MAG,MAG,Haas F1 Team,6751.904,123.399,3,99.122,finished,,"soft,hard,medium"
85,6,BOT,BOT,Kick Sauber,6758.907,130.402,3,99.028,finished,,"soft,hard,medium"
85,7,NOR,NOR,McLaren,6760.842,132.338,3,99.141,finished,,"soft,hard,medium"
85,8,ZHO,ZHO,Kick Sauber,6762.312,133.808,3,98.921,finished,,"soft,hard,medium"
85,9,HAM,HAM,Mercedes,6766.753,138.249,4,98.571,finished,,"soft,hard,medium"
85,10,STR,STR,Aston Martin,6766.899,138.395,3,99.291,finished,,"soft,hard,medium"
85,11,TSU,TSU,RB,6779.474,150.969,4,98.607,finished,,"soft,hard,medium"
85,12,RUS,RUS,Mercedes,6783.281,154.776,4,98.642,finished,,"soft,hard,medium"
85,13,RIC,RIC,RB,6785.080,156.575,4,99.340,finished,,"soft,hard,medium"
85,14,PIA,PIA,McLaren,6787.038,158.534,4,99.344,finished,,"soft,hard,medium"
85,15,GAS,GAS,Alpine,6788.544,160.040,4,98.840,finished,,"soft,hard,medium"
85,16,OCO,OCO,Alpine,6789.961,161.456,4,98.732,finished,,"soft,hard,medium"
85,17,ALO,ALO,Aston Martin,6793.187,164.683,4,99.130,finished,,"soft,hard,medium"
85,18,SAR,SAR,Williams,1130.168,0.000,0,99.999,dnf,engine failure,soft
85,19,ALB,ALB,Williams,1640.764,0.000,1,100.364,dnf,gearbox failure,"medium,hard"
85,20,HUL,HUL,Haas F1 Team,3239.745,0.000,2,100.355,dnf,brake failure,"soft,hard,medium"
86,1,VER,VER,Red Bull Racing,6401.340,0.000,3,96.891,finished,,"soft,hard,medium"
86,2,PER,PER,Red Bull Racing,6448.455,47.116,4,97.515,finished,,"soft,hard,medium"
86,3,LEC,LEC,Ferrari,6482.157,80.818,3,98.394,finished,,"soft,hard,medium"
86,4,SAI,SAI,Ferrari,6501.074,99.734,4,98.475,finished,,"soft,hard,medium"
86,5,RUS,RUS,Mercedes,6526.735,125.395,3,98.943,finished,,"soft,hard,medium"
86,6,OCO,OCO,Alpine,6531.395,130.056,3,99.424,finished,,"soft,hard,medium"
86,7,TSU,TSU,RB,6539.325,137.986,3,98.615,finished,,"soft,hard,medium"
86,8,ZHO,ZHO,Kick Sauber,6540.996,139.656,3,99.104,finished,,"soft,hard,medium"
86,9,PIA,PIA,McLaren,6541.962,140.622,3,99.302,finished,,"soft,hard,medium"
86,10,ALO,ALO,Aston Martin,6543.218,141.878,3,98.922,finished,,"soft,hard,medium"
86,11,HUL,HUL,Haas F1 Team,6545.770,144.430,3,99.106,finished,,"soft,hard,medium"
86,12,RIC,RIC,RB,6546.423,145.083,3,98.932,finished,,"soft,hard,medium"
86,13,STR,STR,Aston Martin,6557.581,156.241,4,99.141,finished,,"soft,hard,medium"
86,14,HAM,HAM,Mercedes,6564.133,162.793,4,99.212,finished,,"soft,hard,medium"
86,15,NOR,NOR,McLaren,6566.039,164.700,4,99.313,finished,,"soft,hard,medium"
86,16,MAG,MAG,Haas F1 Team,6569.987,168.647,4,98.966,finished,,"soft,hard,medium"
86,17,GAS,GAS,Alpine,6572.156,170.816,4,98.848,finished,,"soft,hard,medium"
86,18,ALB,ALB,Williams,1193.075,0.000,0,100.876,dnf,brake failure,soft
86,19,SAR,SAR,Williams,3278.762,0.000,2,100.790,dnf,hydraulics failure,"soft,hard,medium"
86,20,BOT,BOT,Kick Sauber,3401.147,0.000,2,100.849,dnf,electrical failure,"soft,hard,medium"
87,1,VER,VER,Red Bull Racing,7193.989,0.000,5,97.812,finished,,"soft,hard,medium"
87,2,PER,PER,Red Bull Racing,7206.435,12.446,5,98.133,finished,,"soft,hard,medium"
87,3,SAI,SAI,Ferrari,7254.819,60.830,5,98.752,finished,,"soft,hard,medium"
87,4,LEC,LEC,Ferrari,7277.881,83.893,5,99.169,finished,,"soft,hard,medium"
